x,y,z
2.408,-0.326,1.015
2.405,-0.713,1.027
2.404,0.272,1.789
2.405,-0.479,2.081
2.408,-0.474,1.775
2.403,-0.657,1.322
2.407,-0.506,0.877
2.408,0.477,1.922
2.404,0.232,2.169
2.409,-0.327,1.273
2.405,0.273,1.867
2.404,-0.18,1.788
2.417,0.542,1.518
2.41,-0.273,1.628
2.407,0.562,1.072
2.405,0.178,1.973
2.406,-0.426,1.526
2.404,0.071,1.788
2.406,0.174,1.879
2.407,-0.378,2.083
2.405,-0.175,1.257
2.405,-0.429,1.576
2.406,0.323,1.79
2.406,-0.479,1.577
2.41,-0.138,0.72
2.404,0.552,1.325
2.404,0.089,2.126
2.405,-0.665,2.081
2.41,-0.274,0.431
2.404,-0.124,2.082
2.406,0.475,2.128
2.404,-0.542,0.272
2.405,0.226,1.879
2.407,-0.169,1.066
2.406,-0.523,2.169
2.405,0.469,1.868
2.405,-0.527,2.081
2.407,-0.629,1.577
2.405,-0.08,1.824
2.41,-0.276,-0.171
2.412,-0.325,-0.172
2.408,-0.574,1.126
2.409,-0.521,1.627
2.408,-0.573,1.474
2.408,-0.538,0.367
2.405,-0.224,0.973
2.418,0.559,0.771
2.409,0.541,0.826
2.408,-0.418,1.917
2.407,-0.375,1.677
2.41,-0.475,1.372
2.406,-0.659,1.824
2.409,-0.323,1.071
2.407,-0.411,-0.083
2.405,-0.472,1.934
2.409,-0.277,-0.223
2.405,-0.527,1.823
2.41,-0.158,0.584
2.407,-0.58,0.518
2.413,-0.219,-0.072
2.414,0.544,1.277
2.416,0.524,-0.223
2.41,-0.227,0.721
2.411,-0.376,-0.224
2.408,-0.525,1.325
2.406,-0.41,0.532
2.406,-0.681,0.986
2.405,-0.377,1.709
2.408,-0.156,0.878
2.406,-0.276,1.018
2.407,-0.476,1.274
2.407,-0.57,1.876
2.409,-0.275,0.982
2.405,0.491,2.084
2.405,-0.652,1.933
2.407,-0.225,1.015
2.409,-0.522,1.773
2.406,-0.656,1.479
2.411,-0.626,1.712
2.408,-0.628,1.876
2.411,-0.373,0.772
2.411,-0.139,0.772
2.405,-0.155,1.577
2.408,-0.38,1.578
2.405,-0.66,1.787
2.405,0.54,1.17
2.408,-0.571,1.228
2.41,-0.227,1.071
2.412,-0.274,0.933
2.408,-0.409,0.588
2.407,0.115,2.067
2.405,-0.193,1.971
2.409,-0.575,1.273
2.407,0.172,1.791
2.409,-0.376,1.374
2.412,-0.277,0.879
2.408,-0.471,1.627
2.41,-0.527,1.178
2.408,-0.423,1.271
2.405,-0.189,2.221
2.413,-0.474,0.827
2.408,-0.226,1.974
2.407,-0.17,-0.079
2.408,-0.323,1.325
2.407,0.425,1.791
2.407,-0.328,1.77
2.41,-0.527,1.273
2.408,-0.325,1.578
2.408,-0.524,1.527
2.406,-0.137,1.577
2.405,-0.711,0.999
2.407,-0.429,1.876
2.407,0.126,1.877
2.411,-0.475,0.877
2.409,-0.278,1.481
2.406,-0.238,1.676
2.412,-0.574,1.069
2.408,-0.629,1.43
2.405,-0.236,1.479
2.413,-0.324,0.773
2.407,-0.277,1.529
2.408,-0.01,1.877
2.408,-0.274,1.127
2.405,0.551,1.826
2.414,-0.472,0.98
2.41,0.127,1.926
2.409,-0.523,1.372
2.409,-0.425,0.879
2.408,-0.374,1.48
2.411,-0.411,0.327
2.408,-0.411,0.475
2.434,0.539,1.616
2.409,-0.524,1.07
2.407,-0.478,1.71
2.413,-0.324,0.934
2.409,-0.326,-0.223
2.411,-0.326,1.127
2.407,-0.423,1.324
2.41,-0.374,0.933
2.408,-0.377,1.528
2.41,-0.326,0.222
2.407,-0.412,0.621
2.407,0.121,1.79
2.408,-0.476,1.825
2.414,-0.277,0.635
2.41,-0.224,0.933
2.408,-0.425,1.677
2.413,-0.327,0.273
2.407,-0.371,1.627
2.409,-0.408,0.431
2.411,-0.572,1.629
2.411,-0.271,1.327
2.407,0.074,1.974
2.407,0.072,1.825
2.41,0.526,1.923
2.412,-0.62,1.229
2.407,-0.526,1.935
2.407,-0.13,1.79
2.411,-0.425,-0.224
2.408,0.072,1.861
2.413,-0.226,-0.222
2.413,-0.226,0.33
2.41,-0.672,1.015
2.415,0.544,0.779
2.407,-0.075,1.935
2.409,-0.371,1.228
2.408,-0.629,1.77
2.41,-0.43,0.979
2.413,-0.226,0.634
2.411,-0.575,1.371
2.414,-0.227,0.826
2.413,-0.374,-0.172
2.412,-0.274,0.38
2.409,-0.524,1.428
2.41,-0.277,1.712
2.41,-0.373,1.273
2.41,-0.275,1.274
2.411,-0.519,1.219
2.407,-0.663,2.221
2.409,-0.471,1.325
2.413,-0.224,0.675
2.41,-0.628,1.325
2.41,-0.475,1.127
2.407,0.374,1.791
2.415,-0.273,0.172
2.41,0.429,1.829
2.408,-0.004,1.826
2.41,-0.275,1.223
2.412,-0.623,1.928
2.411,-0.323,0.482
2.409,-0.326,1.481
2.41,-0.423,1.127
2.409,-0.628,1.677
2.421,-0.14,0.003
2.411,-0.423,1.18
2.407,0.474,1.975
2.411,-0.376,0.674
2.408,0.556,0.975
2.408,-0.422,1.48
2.408,0.222,1.791
2.408,-0.526,1.677
2.41,-0.475,1.678
2.411,-0.375,0.718
2.408,-0.325,0.973
2.413,-0.228,0.879
2.41,-0.423,1.019
2.411,-0.573,1.019
2.409,-0.27,1.579
2.408,-0.577,1.677
2.409,-0.37,1.974
2.412,-0.154,1.53
2.412,-0.324,0.533
2.407,-0.51,0.945
2.409,-0.579,1.325
2.425,0.543,-0.177
2.409,-0.277,0.674
2.412,-0.425,0.825
2.413,-0.478,1.071
2.412,-0.326,0.635
2.409,0.477,1.792
2.415,-0.328,0.879
2.411,-0.475,1.017
2.41,-0.22,1.827
2.408,0.224,1.827
2.411,-0.375,1.014
2.408,-0.137,0.674
2.41,0.526,1.829
2.413,-0.273,1.072
2.411,-0.225,0.172
2.409,0.228,1.938
2.415,-0.273,0.273
2.412,-0.375,1.071
2.409,-0.658,1.711
2.414,-0.375,0.635
2.411,-0.276,0.825
2.419,0.539,1.466
2.415,0.542,1.223
2.415,0.558,0.429
2.422,0.542,1.077
2.414,-0.226,0.431
2.41,-0.274,0.772
2.414,-0.226,0.381
2.416,-0.424,0.773
2.41,-0.279,1.183
2.411,-0.325,1.23
2.412,-0.425,0.933
2.411,-0.53,1.712
2.412,-0.275,0.482
2.41,-0.58,1.431
2.414,-0.369,-0.072
2.411,-0.325,0.825
2.411,-0.377,1.326
2.411,-0.472,1.475
2.415,-0.324,-0.009
2.416,-0.375,0.222
2.41,-0.661,1.512
2.418,-0.127,-0.225
2.413,-0.408,0.38
2.41,0.177,1.938
2.418,0.557,0.378
2.41,-0.482,2.171
2.413,-0.409,-0.118
2.413,-0.477,1.177
2.414,-0.225,0.222
2.414,-0.408,0.222
2.413,-0.408,0.064
2.414,-0.324,-0.114
2.428,-0.142,1.322
2.41,-0.158,-0.126
2.417,-0.137,0.585
2.412,-0.328,0.431
2.41,-0.152,1.482
2.413,-0.274,0.72
2.412,-0.409,-0.012
2.415,-0.378,1.129
2.415,-0.328,0.38
2.415,-0.372,0.482
2.415,-0.276,0.533
2.412,-0.377,0.879
2.417,-0.327,0.675
2.417,-0.275,-0.012
2.415,0.543,0.437
2.415,-0.327,0.121
2.414,-0.325,0.585
2.42,-0.141,0.381
2.417,0.077,-0.224
2.418,-0.137,0.885
2.414,-0.376,0.826
2.416,-0.376,0.171
2.415,-0.227,0.482
2.417,-0.141,0.33
2.415,-0.374,0.585
2.415,-0.375,0.273
2.417,-0.227,-0.118
2.426,0.538,1.316
2.412,-0.627,1.827
2.414,-0.524,0.975
2.415,-0.323,0.721
2.415,-0.524,1.015
2.413,-0.656,1.229
2.414,-0.226,0.064
2.415,-0.376,0.33
2.417,0.543,0.387
2.413,-0.408,0.171
2.415,-0.325,-0.071
2.426,0.536,0.98
2.416,-0.226,0.121
2.415,-0.325,0.065
2.415,-0.429,1.222
2.419,0.561,1.02
2.416,-0.276,-0.114
2.414,-0.376,0.431
2.417,-0.327,0.172
2.415,0.56,0.587
2.416,-0.376,0.063
2.418,-0.373,-0.008
2.42,-0.128,1.719
2.417,0.002,-0.224
2.415,-0.276,0.585
2.415,-0.225,0.586
2.413,-0.142,1.002
2.416,-0.228,-0.007
2.417,-0.226,0.273
2.426,-0.141,0.273
2.42,-0.376,0.12
2.418,0.559,0.535
2.427,-0.141,0.12
2.418,-0.274,0.222
2.42,0.277,-0.224
2.428,0.525,1.725
2.418,-0.274,0.063
2.421,0.475,-0.224
2.419,0.558,0.484
2.415,-0.137,0.534
2.425,0.54,1.376
2.417,-0.274,0.121
2.42,0.472,1.72
2.418,-0.376,0.381
2.417,-0.274,0.33
2.422,-0.136,0.432
2.416,-0.141,1.469
2.418,-0.142,0.963
2.417,-0.373,0.533
2.425,0.558,0.169
2.42,0.562,0.66
2.426,-0.143,-0.174
2.418,-0.073,-0.225
2.416,-0.146,0.064
2.421,0.326,-0.224
2.421,0.228,-0.225
2.417,-0.136,0.482
2.422,0.422,1.721
2.42,-0.328,0.33
2.418,0.54,1.568
2.423,0.544,1.021
2.426,-0.141,0.222
2.419,0.544,0.587
2.423,0.126,-0.225
2.423,0.558,-0.011
2.418,-0.142,1.533
2.424,0.543,0.177
2.428,-0.143,-0.116
2.419,0.543,-0.113
2.422,-0.138,0.637
2.421,0.543,0.536
2.421,-0.276,-0.077
2.42,-0.079,1.718
2.421,-0.374,-0.115
2.422,-0.004,1.72
2.423,0.558,0.118
2.433,-0.141,-0.069
2.419,0.542,-0.075
2.422,0.174,-0.225
2.422,0.556,0.332
2.423,0.542,0.484
2.424,0.376,-0.225
2.424,0.425,-0.225
2.421,0.563,0.625
2.43,0.544,0.666
2.423,-0.144,1.076
2.425,0.557,0.064
2.423,0.558,0.728
2.422,0.22,1.72
2.421,0.54,1.425
2.423,0.12,1.721
2.424,-0.135,0.828
2.425,0.543,0.126
2.422,0.27,1.721
2.427,0.557,0.275
2.423,0.321,1.722
2.426,0.542,-0.012
2.43,0.557,0.224
2.426,0.371,1.723
2.425,0.543,0.72
2.423,0.07,1.721
2.426,0.54,0.332
2.428,-0.146,1.673
2.428,0.17,1.724
2.425,0.547,0.625
2.429,0.541,0.064
2.43,-0.142,0.171
2.426,-0.142,0.924
2.43,0.541,0.275
2.434,0.541,0.224
2.427,-0.14,1.427
2.427,-0.148,1.266
2.434,-0.139,1.384
2.439,-0.147,1.167
2.447,-0.141,1.127
2.449,-0.148,1.23
2.455,0.542,0.617
2.464,-0.132,1.221
2.462,0.541,1.034
2.459,0.535,1.428
2.453,0.535,0.961
2.453,0.536,0.769
2.46,0.538,0.436
2.455,-0.134,1.072
2.47,0.538,1.225
2.477,-0.133,1.286
2.467,-0.122,1.627
2.458,0.541,-0.119
2.469,0.533,1.529
2.46,-0.136,1.174
2.459,0.535,1.572
2.459,0.542,-0.165
2.46,0.54,1.191
2.46,0.542,0.852
2.46,-0.135,1.102
2.467,0.54,-0.003
2.47,-0.138,1.039
2.472,0.542,-0.069
2.465,0.542,0.567
2.466,0.536,1.12
2.478,0.519,1.72
2.474,0.536,1.366
2.467,0.538,0.746
2.477,0.541,0.385
2.484,0.532,1.638
2.476,0.543,0.815
2.47,0.536,1.27
2.479,-0.124,1.72
2.483,-0.13,0.977
2.478,0.377,1.72
2.481,-0.128,0.924
2.481,0.326,1.722
2.482,-0.131,1.469
2.484,0.224,1.723
2.482,-0.004,1.722
2.481,0.275,1.722
2.482,0.173,1.722
2.482,0.429,1.722
2.485,0.475,1.724
2.483,0.545,0.516
2.484,0.072,1.723
2.485,-0.08,1.723
2.486,-0.127,0.871
2.485,0.123,1.724
2.487,-0.129,1.322
2.488,-0.134,1.57
2.493,0.532,1.326
2.493,-0.137,1.693
2.493,-0.129,0.13
2.496,-0.13,-0.087
2.497,-0.122,0.832
2.501,-0.127,1.175
2.522,-0.126,1.08
2.507,0.535,1.483
2.509,-0.13,0.385
2.504,-0.134,1.267
2.516,-0.128,0.003
2.505,0.549,0.479
2.52,-0.127,1.137
2.517,-0.131,-0.13
2.516,-0.13,0.168
2.509,-0.131,1.37
2.51,-0.134,1.532
2.518,-0.125,1.02
2.517,0.53,1.621
2.513,-0.131,-0.062
2.531,0.534,1.716
2.517,-0.13,0.333
2.515,-0.132,1.421
2.515,-0.13,0.102
2.517,0.544,-0.203
2.525,-0.13,0.221
2.517,-0.128,1.211
2.519,0.532,1.571
2.519,-0.132,-0.205
2.52,0.529,1.539
2.524,-0.13,0.274
2.527,-0.136,0.068
2.524,-0.124,0.894
2.538,0.553,0.335
2.527,0.535,1.445
2.528,0.546,-0.177
2.534,-0.12,1.717
2.533,0.545,-0.131
2.532,-0.132,-0.179
2.537,0.37,1.719
2.535,0.552,0.731
2.537,0.554,0.042
2.545,0.554,0.275
2.541,0.533,1.686
2.542,0.47,1.722
2.543,0.274,1.722
2.544,0.228,1.723
2.547,0.32,1.725
2.547,0.424,1.725
2.544,0.554,0.182
2.546,0.177,1.724
2.546,0.556,0.068
2.548,0.073,1.725
2.547,0.125,1.725
2.547,0.555,0.115
2.549,0.015,1.726
2.551,-0.101,1.726
2.551,0.511,1.728
2.553,-0.037,1.728
2.553,0.498,1.729
2.554,0.556,0.222
2.556,-0.076,1.729
2.556,0.555,0.701
2.58,0.534,-0.214
2.563,0.559,0.154
2.565,0.556,0.675
2.575,0.557,0.922
2.569,0.558,0.964
2.583,0.558,1.116
2.583,0.558,0.649
2.586,0.557,1.088
2.589,0.556,-0.098
2.59,0.547,-0.188
2.593,0.559,0.884
2.594,0.559,0.583
2.598,-0.067,-0.219
2.599,0.558,1.243
2.599,-0.044,-0.219
2.601,-0.09,-0.22
2.602,0.562,0.625
2.604,0.509,-0.219
2.616,0.422,-0.221
2.605,-0.113,-0.22
2.606,0.559,1.063
2.607,0.56,0.858
2.612,0.275,-0.221
2.613,0.475,-0.221
2.612,0.008,-0.222
2.613,0.561,0.529
2.612,0.228,-0.221
2.613,0.123,-0.221
2.62,0.561,0.475
2.612,0.561,-0.073
2.615,0.176,-0.222
2.618,0.561,0.818
2.615,0.552,-0.158
2.616,0.559,1.218
2.618,0.322,-0.222
2.619,0.077,-0.223
2.633,0.564,-0.008
2.627,0.37,-0.224
2.629,0.559,1.177
2.633,0.563,0.421
2.627,0.561,1.025
2.639,0.561,1.355
2.641,0.563,0.765
2.647,0.565,0.352
2.648,0.56,1.326
2.649,0.563,0.717
2.655,0.567,0.077
2.656,0.567,0.38
2.662,0.568,0.164
2.66,0.568,0.324
2.663,0.568,0.276
2.667,0.569,0.22
2.679,0.568,0.978
2.67,0.57,0.122
2.671,0.563,-0.138
2.689,0.569,0.68
2.685,0.565,1.308
2.72,0.573,1.13
2.736,0.577,0.629
2.728,0.576,0.947
2.736,0.576,1.507
2.742,-0.131,-0.216
2.746,0.58,1.169
2.763,-0.114,-0.219
2.77,0.278,-0.22
2.769,0.229,-0.22
2.775,-0.078,-0.221
2.774,0.125,-0.221
2.773,0.069,-0.221
2.776,0.18,-0.221
2.782,0.323,-0.222
2.774,0.584,0.927
2.776,-0.004,-0.221
2.775,0.579,1.631
2.801,0.579,-0.225
2.822,0.591,1.509
2.826,0.353,-0.229
2.872,0.567,-0.237
2.885,0.524,-0.239
2.885,0.606,0.921
2.897,0.493,-0.241
2.899,0.415,-0.242
2.902,0.383,-0.243
2.907,-0.139,-0.206
2.909,0.469,-0.244
2.911,0.613,0.607
2.915,0.426,-0.245
2.965,0.623,0.581
2.974,0.626,-0.152
2.974,0.624,1.176
2.981,0.074,-0.218
2.99,0.128,-0.219
2.985,0.002,-0.218
2.986,0.226,-0.218
2.985,-0.07,-0.218
2.985,0.187,-0.218
2.99,0.273,-0.219
2.991,-0.117,-0.22
2.996,0.307,-0.219
3.002,0.335,-0.22
3.005,0.161,-0.221
3.015,0.363,-0.223
3.041,-0.145,-0.195
3.049,0.64,0.558
3.05,0.639,1.413
3.053,0.636,1.564
3.078,0.646,0.528
3.127,0.624,-0.24
3.12,0.654,0.941
3.134,0.657,0.5
3.14,0.66,-0.141
3.15,0.592,-0.244
3.159,0.663,-0.11
3.171,0.567,-0.247
3.171,0.002,-0.214
3.179,0.325,-0.215
3.183,-0.075,-0.216
3.182,0.276,-0.215
3.182,0.541,-0.249
3.19,0.122,-0.217
3.189,0.376,-0.233
3.186,0.058,-0.217
3.188,0.227,-0.216
3.193,0.178,-0.217
3.19,0.667,0.921
3.191,0.52,-0.25
3.191,-0.124,-0.218
3.19,0.668,0.471
3.198,0.667,1.43
3.2,0.08,-0.219
3.205,0.501,-0.253
3.207,0.371,-0.219
3.209,0.473,-0.254
3.209,0.672,-0.051
3.21,0.672,0.439
3.212,0.43,-0.254
3.245,0.678,1.222
3.282,0.685,0.905
3.295,0.691,-0.093
3.321,0.399,-0.236
3.336,0.697,0.41
3.337,0.695,1.212
3.345,-0.159,-0.205
3.349,0.701,-0.029
3.351,0.7,0.376
3.38,0.707,0.027
3.368,0.703,0.297
3.372,0.704,0.156
3.388,0.675,-0.246
3.378,0.706,0.341
3.383,0.707,0.084
3.392,0.708,0.119
3.395,0.709,0.226
3.395,0.638,-0.247
3.402,0.616,-0.248
3.405,-0.125,-0.214
3.406,0.578,-0.249
3.409,0.525,-0.249
3.412,0.002,-0.215
3.411,-0.073,-0.215
3.412,0.425,-0.25
3.412,0.456,-0.25
3.414,0.078,-0.215
3.414,0.71,0.894
3.414,0.441,-0.25
3.416,0.123,-0.215
3.419,0.319,-0.215
3.416,0.479,-0.25
3.418,0.274,-0.215
3.418,0.228,-0.215
3.426,0.176,-0.216
3.431,0.366,-0.216
3.479,0.402,-0.223
3.509,0.429,-0.227
3.524,0.728,0.187
3.534,0.727,0.274
3.529,0.724,0.868
3.516,0.716,-0.228
3.535,0.717,1.512
3.533,0.717,0.567
3.528,0.471,-0.23
3.54,0.723,0.774
3.536,0.718,1.07
3.527,0.731,0.829
3.531,0.678,-0.23
3.529,0.574,-0.23
3.528,0.73,1.185
3.533,0.72,1.429
3.537,0.723,1.328
3.534,0.717,1.638
3.541,0.718,0.981
3.541,0.717,1.961
3.533,0.519,-0.23
3.542,0.878,1.577
3.532,0.729,1.68
3.541,0.716,1.727
3.535,0.717,2.194
3.541,0.718,1.229
3.537,0.72,1.11
3.538,0.714,1.825
3.538,0.632,-0.231
3.543,0.728,-0.174
3.543,0.874,1.515
3.545,0.68,2.174
3.544,0.716,1.379
3.544,0.719,1.873
3.539,0.723,0.382
3.542,0.714,1.577
3.542,0.622,2.007
3.54,0.908,1.514
3.542,0.717,1.033
3.542,0.713,2.245
3.544,0.725,2.132
3.542,0.68,1.111
3.543,0.715,2.055
3.541,0.912,1.556
3.542,0.905,1.473
3.544,0.518,1.872
3.543,0.523,1.071
3.545,0.472,-0.175
3.545,0.633,1.773
3.544,0.578,2.008
3.544,0.713,1.27
3.545,0.726,0.476
3.545,0.574,1.642
3.544,0.722,0.682
3.544,0.722,1.919
3.544,0.712,2.009
3.543,0.617,2.055
3.543,0.668,1.772
3.545,0.719,0.531
3.547,0.52,1.578
3.547,0.679,1.585
3.546,0.572,1.271
3.546,0.47,1.599
3.545,0.516,1.685
3.544,0.899,0.832
3.546,0.639,1.112
3.544,0.724,0.225
3.544,0.697,1.432
3.546,0.533,1.828
3.546,0.717,0.42
3.545,0.501,2.199
3.546,0.712,1.773
3.546,0.526,2.009
3.547,0.687,0.568
3.546,0.571,1.433
3.547,0.579,0.756
3.547,0.582,2.057
3.547,0.478,2.103
3.546,0.527,1.729
3.546,0.491,1.072
3.548,0.724,0.631
3.546,0.481,1.473
3.546,0.484,2.199
3.546,0.662,1.686
3.546,0.666,1.474
3.548,0.53,1.774
3.546,0.523,2.102
3.547,0.629,1.964
3.546,0.441,-0.194
3.547,0.682,1.629
3.546,0.9,1.152
3.546,0.621,1.578
3.547,0.569,1.557
3.548,0.726,1.474
3.547,0.516,-0.166
3.548,0.615,1.621
3.548,0.686,1.034
3.548,0.679,1.921
3.547,0.603,0.756
3.547,0.556,1.92
3.547,0.697,2.149
3.547,0.904,0.919
3.548,0.483,1.311
3.548,0.624,-0.175
3.548,0.576,1.829
3.548,0.681,1.829
3.549,0.668,2.237
3.548,0.566,1.312
3.548,0.584,0.918
3.549,0.541,0.382
3.548,0.476,2.224
3.548,0.527,1.38
3.548,0.478,1.774
3.549,0.63,2.104
3.548,0.562,1.73
3.549,0.523,2.249
3.548,0.653,1.231
3.548,0.665,0.643
3.549,0.49,1.829
3.548,0.483,1.874
3.548,0.524,1.312
3.548,0.491,1.686
3.548,0.91,0.643
3.548,0.679,1.394
3.549,0.485,1.73
3.548,0.898,1.113
3.548,0.585,1.686
3.548,0.689,1.272
3.548,0.569,0.643
3.549,0.668,2.011
3.548,0.594,1.964
3.548,0.645,1.687
3.549,0.583,2.201
3.548,0.725,0.113
3.549,0.641,1.475
3.548,0.635,0.72
3.548,0.568,2.103
3.549,0.487,1.394
3.549,0.618,1.516
3.549,0.486,1.921
3.549,0.698,0.682
3.549,0.645,1.394
3.549,0.565,0.382
3.549,0.491,2.011
3.549,0.48,1.434
3.549,0.538,1.921
3.549,0.551,1.516
3.549,0.515,1.474
3.549,0.488,0.976
3.549,0.644,1.921
3.549,0.732,0.72
3.549,0.579,1.034
3.549,0.889,1.475
3.549,0.535,1.152
3.549,0.511,0.918
3.549,0.62,1.231
3.549,0.64,2.226
3.549,0.69,2.058
3.549,0.607,0.871
3.549,0.521,1.231
3.55,0.448,1.474
3.55,0.531,1.034
3.55,0.613,0.345
3.55,0.913,0.721
3.55,0.478,0.871
3.55,0.599,1.775
3.55,0.565,1.475
3.55,0.665,1.965
3.55,0.686,1.517
3.567,0.441,2.211
3.553,0.715,0.162
3.552,0.678,1.37
3.552,0.521,0.625
3.55,0.604,2.104
3.55,0.707,0.957
3.555,0.619,1.173
3.552,0.473,1.644
3.55,0.56,0.918
3.552,0.625,2.152
3.554,0.675,1.314
3.551,0.663,1.559
3.556,0.569,0.785
3.55,0.469,2.249
3.554,0.71,0.28
3.553,0.569,1.172
3.552,0.624,1.37
3.55,0.686,1.775
3.552,0.711,0.476
3.553,0.68,0.532
3.55,0.56,1.687
3.557,0.715,1.17
3.551,0.621,1.231
3.551,0.478,0.871
3.553,0.517,1.176
3.556,0.679,0.476
3.551,0.558,2.226
3.551,0.678,0.42
3.553,0.523,1.273
3.552,0.536,0.919
3.557,0.57,0.622
3.551,0.679,1.232
3.551,0.66,1.644
3.555,0.626,0.625
3.552,0.46,1.922
3.551,0.568,2.105
3.553,0.912,0.872
3.551,0.631,0.871
3.559,0.459,1.879
3.551,0.683,1.966
3.553,0.718,0.345
3.555,0.571,0.683
3.553,0.465,2.012
3.556,0.63,0.28
3.552,0.618,1.923
3.552,0.526,2.152
3.552,0.531,1.035
3.551,0.543,1.687
3.552,0.62,1.688
3.551,0.616,1.475
3.552,0.466,1.688
3.551,0.459,1.312
3.574,0.437,2.116
3.553,0.48,1.435
3.551,0.713,-0.175
3.551,0.715,1.688
3.553,0.621,1.831
3.551,0.614,2.25
3.551,0.46,1.731
3.552,0.62,2.203
3.555,0.673,0.872
3.552,0.513,1.923
3.552,0.625,1.313
3.552,0.664,1.273
3.555,0.474,0.625
3.554,0.528,1.367
3.553,0.477,0.976
3.551,0.597,1.435
3.551,0.583,1.922
3.554,0.569,-0.176
3.553,0.522,0.682
3.552,0.575,0.871
3.551,0.619,1.517
3.556,0.677,0.977
3.552,0.611,0.721
3.553,0.625,1.631
3.552,0.53,2.059
3.552,0.625,-0.176
3.551,0.684,1.476
3.556,0.579,0.977
3.551,0.712,2.105
3.551,0.615,1.113
3.553,0.469,1.559
3.558,0.678,0.28
3.554,0.676,2.107
3.557,0.471,0.131
3.551,0.655,1.83
3.554,0.48,0.919
3.555,0.623,0.833
3.556,0.525,0.776
3.563,0.881,1.317
3.553,0.587,2.251
3.554,0.473,1.364
3.554,0.58,1.035
3.553,0.522,1.232
3.556,0.685,0.622
3.554,0.632,1.732
3.552,0.576,1.518
3.552,0.588,1.731
3.553,0.53,2.203
3.554,0.571,1.877
3.553,0.673,1.435
3.555,0.473,1.232
3.554,0.578,1.375
3.553,0.675,1.732
3.552,0.664,0.569
3.553,0.51,0.382
3.556,0.475,1.036
3.553,0.476,2.059
3.558,0.519,0.131
3.554,0.575,1.113
3.553,0.574,1.776
3.552,0.451,2.25
3.552,0.541,1.476
3.554,0.677,1.877
3.552,0.701,1.476
3.553,0.702,0.776
3.553,0.664,2.06
3.554,0.524,1.646
3.556,0.472,1.968
3.559,0.88,1.373
3.556,0.574,0.345
3.556,0.72,-0.006
3.554,0.527,0.871
3.553,0.576,0.532
3.559,0.52,-0.007
3.555,0.678,0.075
3.555,0.623,1.273
3.554,0.68,1.074
3.553,0.591,1.476
3.561,0.531,0.978
3.552,0.71,0.113
3.553,0.571,1.232
3.554,0.571,0.721
3.554,0.531,1.435
3.553,0.907,0.958
3.556,0.668,1.173
3.557,0.575,0.476
3.554,0.667,0.683
3.554,0.518,0.075
3.553,0.443,1.313
3.553,0.864,1.476
3.553,0.661,1.518
3.568,0.437,1.427
3.572,0.433,1.725
3.553,0.637,2.06
3.553,0.63,1.56
3.555,0.632,0.532
3.554,0.718,0.075
3.556,0.52,0.476
3.565,0.442,0.979
3.554,0.674,0.177
3.553,0.568,1.967
3.559,0.632,0.476
3.555,0.472,0.532
3.555,0.474,1.273
3.559,0.472,0.476
3.557,0.445,1.375
3.554,0.572,2.153
3.566,0.876,0.723
3.554,0.465,1.831
3.555,0.715,0.92
3.555,0.52,0.532
3.556,0.573,1.603
3.556,0.476,0.776
3.555,0.69,1.689
3.559,0.475,0.683
3.556,0.482,2.154
3.554,0.529,-0.195
3.556,0.619,0.683
3.555,0.631,1.074
3.56,0.432,-0.171
3.558,0.901,0.777
3.557,0.59,0.383
3.556,0.709,0.721
3.556,0.626,0.92
3.555,0.624,1.878
3.556,0.914,1.437
3.558,0.631,0.42
3.555,0.582,1.074
3.556,0.682,-0.176
3.557,0.523,0.277
3.555,0.913,0.683
3.558,0.468,1.519
3.559,0.625,0.569
3.558,0.471,1.173
3.57,0.882,0.627
3.555,0.705,0.872
3.562,0.472,0.28
3.556,0.523,0.721
3.557,0.471,0.345
3.557,0.439,1.625
3.556,0.568,-0.121
3.557,0.577,0.283
3.555,0.549,1.074
3.558,0.631,0.075
3.558,0.67,0.776
3.558,0.478,0.834
3.557,0.569,0.569
3.564,0.871,0.836
3.556,0.632,1.436
3.557,0.46,1.074
3.562,0.626,-0.011
3.557,0.668,0.721
3.557,0.712,0.834
3.559,0.909,0.477
3.556,0.518,1.519
3.558,0.682,0.127
3.556,0.714,0.607
3.558,0.63,0.224
3.558,0.469,1.114
3.556,0.441,2.061
3.559,0.625,-0.122
3.559,0.624,-0.085
3.557,0.525,1.968
3.558,0.526,0.834
3.557,0.518,1.114
3.556,0.592,1.314
3.556,0.662,1.036
3.56,0.575,0.131
3.563,0.882,1.076
3.562,0.472,0.382
3.56,0.631,0.131
3.556,0.902,1.397
3.556,0.441,1.689
3.559,0.473,-0.122
3.559,0.625,0.78
3.557,0.709,1.314
3.559,0.575,0.834
3.561,0.631,0.383
3.559,0.471,0.186
3.56,0.575,0.074
3.558,0.574,0.224
3.557,0.91,0.57
3.559,0.521,0.569
3.561,0.472,0.074
3.559,0.471,0.224
3.557,0.838,0.873
3.56,0.869,1.155
3.561,0.867,1.428
3.574,0.436,1.278
3.56,0.628,0.978
3.563,0.682,-0.122
3.558,0.575,0.42
3.562,0.68,-0.007
3.559,0.521,-0.085
3.559,0.521,-0.122
3.567,0.91,-0.007
3.56,0.474,0.569
3.561,0.63,0.186
3.56,0.722,-0.122
3.558,0.711,0.383
3.561,0.472,0.42
3.56,0.63,1.037
3.559,0.445,1.778
